id,lemma,pos,label,cosine,lang_pair,polysemy
test.en-zh.175,study,NOUN,F,0.98701411485672,en-zh,monosemous
test.en-zh.176,field,NOUN,F,0.9740988612174988,en-zh,unknown
test.en-zh.177,field,NOUN,F,0.980836033821106,en-zh,unknown
test.en-zh.178,free,ADJ,F,0.9763638973236084,en-zh,monosemous
test.en-zh.179,free,ADJ,F,0.9827901721000672,en-zh,monosemous
test.en-zh.180,give,VERB,T,0.9792581796646118,en-zh,unknown
test.en-zh.181,give,VERB,T,0.9739866256713868,en-zh,unknown
test.en-zh.182,declaration,NOUN,T,0.9800985455513,en-zh,unknown
test.en-zh.183,declaration,NOUN,T,0.9821337461471558,en-zh,unknown
test.en-zh.184,appreciation,NOUN,T,0.9843302369117736,en-zh,unknown
test.en-zh.185,appreciation,NOUN,T,0.980402171611786,en-zh,unknown
test.en-zh.186,application,NOUN,F,0.9786952137947084,en-zh,unknown
test.en-zh.187,application,NOUN,F,0.9796140193939208,en-zh,unknown
test.en-zh.188,regard,NOUN,T,0.9724079966545104,en-zh,monosemous
test.en-zh.189,regard,NOUN,T,0.972813606262207,en-zh,monosemous
test.en-zh.190,value,NOUN,T,0.9786766767501832,en-zh,monosemous
test.en-zh.191,value,NOUN,T,0.9811325073242188,en-zh,monosemous
test.en-zh.192,rise,NOUN,F,0.9711831212043762,en-zh,monosemous
test.en-zh.193,rise,NOUN,F,0.9803943634033204,en-zh,monosemous
test.en-zh.194,close,ADJ,T,0.9818845987319946,en-zh,polysemous
test.en-zh.195,close,ADJ,T,0.979822874069214,en-zh,polysemous
test.en-zh.196,share,VERB,F,0.9877507090568542,en-zh,unknown
test.en-zh.197,share,VERB,F,0.9820884466171264,en-zh,unknown
test.en-zh.198,rather,ADV,F,0.9746573567390442,en-zh,unknown
test.en-zh.199,rather,ADV,F,0.9800997376441956,en-zh,unknown
test.en-zh.200,represent,VERB,F,0.9844581484794616,en-zh,unknown
test.en-zh.201,represent,VERB,F,0.9845120906829834,en-zh,unknown
test.en-zh.202,direct,ADJ,T,0.9855645895004272,en-zh,unknown
test.en-zh.203,direct,ADJ,T,0.9827103614807128,en-zh,unknown
test.en-zh.204,emergency,NOUN,T,0.9861615896224976,en-zh,unknown
test.en-zh.205,emergency,NOUN,T,0.9866257905960084,en-zh,unknown
test.en-zh.206,presence,NOUN,T,0.9789584875106812,en-zh,unknown
test.en-zh.207,presence,NOUN,T,0.980503261089325,en-zh,unknown
test.en-zh.208,initiate,VERB,T,0.9842100143432616,en-zh,unknown
test.en-zh.209,initiate,VERB,T,0.983562171459198,en-zh,unknown
test.en-zh.210,massive,ADJ,F,0.983607530593872,en-zh,unknown
test.en-zh.211,massive,ADJ,F,0.981988787651062,en-zh,unknown
test.en-zh.212,change,NOUN,T,0.9834251999855042,en-zh,unknown
test.en-zh.213,change,NOUN,T,0.9864090085029602,en-zh,unknown
test.en-zh.214,lock,VERB,T,0.9871278405189514,en-zh,unknown
test.en-zh.215,lock,VERB,T,0.9889837503433228,en-zh,unknown
test.en-zh.216,solution,NOUN,T,0.9828605651855468,en-zh,unknown
test.en-zh.217,solution,NOUN,T,0.9862887859344482,en-zh,unknown
test.en-zh.218,time,NOUN,F,0.9746999740600586,en-zh,unknown
test.en-zh.219,time,NOUN,F,0.9738039970397948,en-zh,unknown
test.en-zh.220,restoration,NOUN,F,0.9862752556800842,en-zh,unknown
test.en-zh.221,restoration,NOUN,F,0.985525369644165,en-zh,unknown
test.en-zh.222,specific,ADJ,T,0.9849226474761964,en-zh,unknown
test.en-zh.223,specific,ADJ,T,0.9861246943473816,en-zh,unknown
test.en-zh.224,reach,VERB,T,0.982734203338623,en-zh,unknown
test.en-zh.225,reach,VERB,T,0.979966938495636,en-zh,unknown
test.en-zh.226,breakdown,NOUN,F,0.985907256603241,en-zh,unknown
test.en-zh.227,breakdown,NOUN,F,0.9850092530250548,en-zh,unknown
test.en-zh.228,critical,ADJ,T,0.9796346426010132,en-zh,unknown
test.en-zh.229,critical,ADJ,T,0.9846489429473876,en-zh,unknown
test.en-zh.230,ask,VERB,F,0.9799783825874328,en-zh,unknown
test.en-zh.231,ask,VERB,F,0.9808334708213806,en-zh,unknown
test.en-zh.232,stop,VERB,F,0.9809354543685912,en-zh,unknown
test.en-zh.233,stop,VERB,F,0.9785516262054444,en-zh,unknown
test.en-zh.234,defence,NOUN,T,0.9824203848838806,en-zh,unknown
test.en-zh.235,defence,NOUN,T,0.9844024777412416,en-zh,unknown
test.en-zh.236,suppression,NOUN,F,0.9861735701560974,en-zh,unknown
test.en-zh.237,suppression,NOUN,F,0.9860090613365172,en-zh,unknown
test.en-zh.238,function,NOUN,T,0.9866405725479126,en-zh,monosemous
test.en-zh.239,function,NOUN,T,0.9811409711837769,en-zh,monosemous
test.en-zh.240,court,NOUN,T,0.988999843597412,en-zh,monosemous
test.en-zh.241,court,NOUN,T,0.9868749976158142,en-zh,monosemous
test.en-zh.242,lapse,VERB,F,0.9666090607643129,en-zh,unknown
test.en-zh.243,lapse,VERB,F,0.961322546005249,en-zh,unknown
test.en-zh.244,recede,VERB,F,0.9806355237960817,en-zh,unknown
test.en-zh.245,recede,VERB,F,0.9814510345458984,en-zh,unknown
test.en-zh.246,berth,NOUN,T,0.9868117570877076,en-zh,monosemous
test.en-zh.247,berth,NOUN,T,0.989293932914734,en-zh,monosemous
test.en-zh.248,dot,NOUN,F,0.97862046957016,en-zh,monosemous
test.en-zh.249,dot,NOUN,F,0.9769261479377748,en-zh,monosemous
test.en-zh.250,serial,ADJ,F,0.9716953039169312,en-zh,unknown
test.en-zh.251,serial,ADJ,F,0.977599799633026,en-zh,unknown
test.en-zh.252,accommodate,VERB,T,0.9887309670448304,en-zh,unknown
test.en-zh.253,accommodate,VERB,T,0.9855849146842957,en-zh,unknown
test.en-zh.254,judgement,NOUN,F,0.9793643355369568,en-zh,unknown
test.en-zh.255,judgement,NOUN,F,0.9785784482955932,en-zh,unknown
test.en-zh.256,wide,ADJ,T,0.9798939824104308,en-zh,unknown
test.en-zh.257,wide,ADJ,T,0.9790388345718384,en-zh,unknown
test.en-zh.258,table,NOUN,F,0.9795494079589844,en-zh,unknown
test.en-zh.259,table,NOUN,F,0.978107213973999,en-zh,unknown
test.en-zh.260,superiority,NOUN,T,0.9846725463867188,en-zh,unknown
test.en-zh.261,superiority,NOUN,T,0.9819453358650208,en-zh,unknown
test.en-zh.262,manager,NOUN,T,0.9791862964630128,en-zh,unknown
test.en-zh.263,manager,NOUN,T,0.9826043248176576,en-zh,unknown
test.en-zh.264,talk,VERB,T,0.988771915435791,en-zh,monosemous
test.en-zh.265,talk,VERB,T,0.9852384924888612,en-zh,monosemous
test.en-zh.266,minute,NOUN,F,0.98087877035141,en-zh,unknown
test.en-zh.267,minute,NOUN,F,0.9819714426994324,en-zh,unknown
test.en-zh.268,custody,NOUN,F,0.9824497699737548,en-zh,unknown
test.en-zh.269,custody,NOUN,F,0.985080897808075,en-zh,unknown
test.en-zh.270,transpire,VERB,T,0.9795780181884766,en-zh,unknown
test.en-zh.271,transpire,VERB,T,0.967594027519226,en-zh,unknown
test.en-zh.272,found,VERB,T,0.9786956906318665,en-zh,unknown
test.en-zh.273,found,VERB,T,0.9749193787574768,en-zh,unknown
test.en-zh.274,unfortunate,ADJ,F,0.9842289686203004,en-zh,unknown
test.en-zh.275,unfortunate,ADJ,T,0.97794771194458,en-zh,unknown
test.en-zh.276,argue,VERB,T,0.9869693517684937,en-zh,unknown
test.en-zh.277,argue,VERB,T,0.989304542541504,en-zh,unknown
test.en-zh.278,fight,NOUN,T,0.9848560690879822,en-zh,monosemous
test.en-zh.279,fight,NOUN,T,0.984088122844696,en-zh,monosemous
test.en-zh.280,phase,NOUN,T,0.976581573486328,en-zh,unknown
test.en-zh.281,phase,NOUN,T,0.9845888018608092,en-zh,unknown
test.en-zh.282,travel,VERB,T,0.9836419224739076,en-zh,unknown
test.en-zh.283,travel,VERB,T,0.9804269075393676,en-zh,unknown
test.en-zh.284,differentiate,VERB,T,0.9844582080841064,en-zh,unknown
test.en-zh.285,differentiate,VERB,T,0.9874991178512572,en-zh,unknown
test.en-zh.286,speed,NOUN,T,0.9792790412902832,en-zh,monosemous
test.en-zh.287,speed,NOUN,T,0.9810431599617004,en-zh,monosemous
test.en-zh.288,platform,NOUN,T,0.9857150316238404,en-zh,unknown
test.en-zh.289,platform,NOUN,T,0.9861380457878112,en-zh,unknown
test.en-zh.290,design,NOUN,F,0.9780824780464172,en-zh,monosemous
test.en-zh.291,design,NOUN,T,0.9833043217658995,en-zh,monosemous
test.en-zh.292,traffic,NOUN,F,0.981760025024414,en-zh,unknown
test.en-zh.293,traffic,NOUN,F,0.9842014908790588,en-zh,unknown
test.en-zh.294,outgoing,ADJ,T,0.9853005409240724,en-zh,unknown
test.en-zh.295,outgoing,ADJ,T,0.9847726821899414,en-zh,unknown
test.en-zh.296,advanced,ADJ,F,0.9791269898414612,en-zh,unknown
test.en-zh.297,advanced,ADJ,F,0.9841215014457704,en-zh,unknown
test.en-zh.298,expose,VERB,F,0.9857401847839355,en-zh,unknown
test.en-zh.299,expose,VERB,F,0.9835169911384584,en-zh,unknown
test.en-zh.300,expense,NOUN,T,0.9824157953262328,en-zh,unknown
test.en-zh.301,expense,NOUN,T,0.9814730882644652,en-zh,unknown
test.en-zh.302,abort,VERB,F,0.9893069267272948,en-zh,unknown
test.en-zh.303,abort,VERB,F,0.98066908121109,en-zh,unknown
test.en-zh.304,combination,NOUN,T,0.98493230342865,en-zh,unknown
test.en-zh.305,combination,NOUN,T,0.9856271147727966,en-zh,unknown
test.en-zh.306,capacity,NOUN,F,0.977557897567749,en-zh,unknown
test.en-zh.307,capacity,NOUN,F,0.976515769958496,en-zh,unknown
test.en-zh.308,below,ADV,T,0.9818142652511596,en-zh,unknown
test.en-zh.309,below,ADV,T,0.983311116695404,en-zh,unknown
test.en-zh.310,industrial,ADJ,F,0.9782000184059144,en-zh,unknown
test.en-zh.311,industrial,ADJ,F,0.9804074764251708,en-zh,unknown
test.en-zh.312,shape,VERB,T,0.9856345653533936,en-zh,unknown
test.en-zh.313,shape,VERB,T,0.9826332926750184,en-zh,unknown
test.en-zh.314,mobile,ADJ,F,0.9852085113525392,en-zh,unknown
test.en-zh.315,mobile,ADJ,F,0.9822763800621032,en-zh,unknown
test.en-zh.316,terminal,NOUN,F,0.9791894555091858,en-zh,monosemous
test.en-zh.317,terminal,NOUN,F,0.9782444834709167,en-zh,monosemous
test.en-zh.318,price,NOUN,F,0.969452738761902,en-zh,unknown
test.en-zh.319,price,NOUN,F,0.9759259819984436,en-zh,unknown
test.en-zh.320,hazard,NOUN,T,0.9874666929244996,en-zh,polysemous
test.en-zh.321,hazard,NOUN,T,0.9811895489692688,en-zh,polysemous
test.en-zh.322,optical,ADJ,F,0.986229658126831,en-zh,unknown
test.en-zh.323,optical,ADJ,F,0.9867594838142396,en-zh,unknown
test.en-zh.324,temporal,ADJ,T,0.9892982840538024,en-zh,unknown
test.en-zh.325,temporal,ADJ,T,0.9876784086227416,en-zh,unknown
test.en-zh.326,distress,NOUN,F,0.9788475632667542,en-zh,unknown
test.en-zh.327,distress,NOUN,F,0.9784950613975524,en-zh,unknown
test.en-zh.328,touch,NOUN,F,0.9757548570632936,en-zh,monosemous
test.en-zh.329,touch,NOUN,F,0.9726576805114746,en-zh,monosemous
test.en-zh.330,face,NOUN,F,0.9796757102012634,en-zh,monosemous
test.en-zh.331,face,NOUN,F,0.9796692728996276,en-zh,monosemous
test.en-zh.332,flash,NOUN,F,0.9858439564704896,en-zh,unknown
test.en-zh.333,flash,NOUN,F,0.9830586314201356,en-zh,unknown
test.en-zh.334,run,NOUN,T,0.9807106852531432,en-zh,monosemous
test.en-zh.335,run,NOUN,T,0.9805082082748412,en-zh,monosemous
test.en-zh.336,technically,ADV,F,0.9876511693000792,en-zh,unknown
test.en-zh.337,technically,ADV,F,0.9832655191421508,en-zh,unknown
test.en-zh.338,pace,VERB,T,0.9815736413002014,en-zh,unknown
test.en-zh.339,pace,VERB,T,0.9865790009498596,en-zh,unknown
test.en-zh.340,product,NOUN,F,0.9894511699676514,en-zh,unknown
test.en-zh.341,product,NOUN,F,0.9799556732177734,en-zh,unknown
test.en-zh.342,dimension,NOUN,T,0.982257604598999,en-zh,unknown
test.en-zh.343,dimension,NOUN,T,0.9764361381530762,en-zh,unknown
test.en-zh.344,breath,NOUN,F,0.9689018130302428,en-zh,unknown
test.en-zh.345,breath,NOUN,F,0.9666463136672974,en-zh,unknown
test.en-zh.346,surge,NOUN,F,0.9871814846992492,en-zh,polysemous
test.en-zh.347,surge,NOUN,F,0.985158920288086,en-zh,polysemous
test.en-zh.348,sequence,NOUN,T,0.9772692918777466,en-zh,unknown
test.en-zh.349,sequence,NOUN,T,0.9844427704811096,en-zh,unknown
test.en-zh.350,lie,VERB,F,0.9693583846092224,en-zh,unknown
test.en-zh.351,lie,VERB,F,0.9708298444747924,en-zh,unknown
test.en-zh.352,likely,ADJ,T,0.9820215106010436,en-zh,unknown
test.en-zh.353,likely,ADJ,T,0.9829475283622742,en-zh,unknown
test.en-zh.354,operational,ADJ,F,0.9789751172065736,en-zh,unknown
test.en-zh.355,operational,ADJ,F,0.9821370244026184,en-zh,unknown
test.en-zh.356,easy,ADJ,F,0.9861505031585692,en-zh,unknown
test.en-zh.357,easy,ADJ,F,0.9817996025085448,en-zh,unknown
test.en-zh.358,program,NOUN,T,0.9821035265922546,en-zh,unknown
test.en-zh.359,program,NOUN,T,0.9799070358276368,en-zh,unknown
test.en-zh.360,cell,NOUN,F,0.9814847707748412,en-zh,unknown
test.en-zh.361,cell,NOUN,F,0.9861102104187012,en-zh,unknown
test.en-zh.362,height,NOUN,F,0.9717891216278076,en-zh,unknown
test.en-zh.363,height,NOUN,F,0.9771597981452942,en-zh,unknown
test.en-zh.364,unison,NOUN,T,0.9771461486816406,en-zh,unknown
test.en-zh.365,unison,NOUN,T,0.9799745082855223,en-zh,unknown
test.en-zh.366,beg,VERB,F,0.9709935188293456,en-zh,unknown
test.en-zh.367,beg,VERB,F,0.97713702917099,en-zh,unknown
test.en-zh.368,synthetic,ADJ,T,0.982631504535675,en-zh,unknown
test.en-zh.369,synthetic,ADJ,T,0.9837906956672668,en-zh,unknown
test.en-zh.370,gather,VERB,F,0.9824855923652648,en-zh,unknown
test.en-zh.371,gather,VERB,F,0.9794307351112366,en-zh,unknown
test.en-zh.372,vegetative,ADJ,T,0.9871050715446472,en-zh,unknown
test.en-zh.373,vegetative,ADJ,T,0.9874492287635804,en-zh,unknown
test.en-zh.374,discriminate,VERB,F,0.9858577251434326,en-zh,unknown
test.en-zh.375,discriminate,VERB,F,0.9837916493415833,en-zh,unknown
test.en-zh.376,rag,NOUN,T,0.9878793358802797,en-zh,polysemous
test.en-zh.377,rag,NOUN,T,0.986259698867798,en-zh,polysemous
test.en-zh.378,burn,VERB,T,0.9893949031829834,en-zh,polysemous
test.en-zh.379,burn,VERB,T,0.9889482855796814,en-zh,polysemous
test.en-zh.380,manipulate,VERB,F,0.983070433139801,en-zh,unknown
test.en-zh.381,manipulate,VERB,F,0.9830509424209596,en-zh,unknown
test.en-zh.382,choke,VERB,F,0.9789658784866332,en-zh,unknown
test.en-zh.383,choke,VERB,F,0.97952139377594,en-zh,unknown
test.en-zh.384,inflate,VERB,F,0.9852756857872008,en-zh,unknown
test.en-zh.385,inflate,VERB,F,0.9882864356040956,en-zh,unknown
test.en-zh.386,breathe,VERB,T,0.9877012968063354,en-zh,unknown
test.en-zh.387,breathe,VERB,T,0.9863446950912476,en-zh,unknown
test.en-zh.388,slam,VERB,F,0.9876310229301452,en-zh,unknown
test.en-zh.389,slam,VERB,F,0.983708381652832,en-zh,unknown
test.en-zh.390,strip,VERB,F,0.9767757654190063,en-zh,polysemous
test.en-zh.391,strip,VERB,F,0.9746057987213136,en-zh,polysemous
test.en-zh.392,soak,VERB,F,0.9829803109169006,en-zh,unknown
test.en-zh.393,soak,VERB,F,0.9831352829933168,en-zh,unknown
test.en-zh.394,elude,VERB,T,0.9832460284233092,en-zh,unknown
test.en-zh.395,elude,VERB,T,0.9846330285072328,en-zh,unknown
test.en-zh.396,purge,VERB,F,0.979135811328888,en-zh,monosemous
test.en-zh.397,purge,VERB,F,0.9856017827987672,en-zh,monosemous
test.en-zh.398,thinly,ADV,F,0.9715901613235474,en-zh,unknown
test.en-zh.399,thinly,ADV,F,0.9778453707695008,en-zh,unknown
test.en-zh.400,stub,NOUN,F,0.9647522568702698,en-zh,unknown
test.en-zh.401,stub,NOUN,F,0.948572039604187,en-zh,unknown
test.en-zh.402,stopper,NOUN,F,0.984337568283081,en-zh,unknown
test.en-zh.403,stopper,NOUN,F,0.9841943979263306,en-zh,unknown
test.en-zh.404,overwhelm,VERB,F,0.9852217435836792,en-zh,unknown
test.en-zh.405,overwhelm,VERB,F,0.9746268391609192,en-zh,unknown
test.en-zh.406,peculiarly,ADV,F,0.9833659529685974,en-zh,unknown
test.en-zh.407,peculiarly,ADV,F,0.9776983857154846,en-zh,unknown
test.en-zh.408,unused,ADJ,T,0.9896000623703004,en-zh,unknown
test.en-zh.409,unused,ADJ,T,0.9880868196487428,en-zh,unknown
test.en-zh.410,bell,NOUN,F,0.9788086414337158,en-zh,unknown
test.en-zh.411,bell,NOUN,F,0.9802562594413756,en-zh,unknown
test.en-zh.412,constriction,NOUN,F,0.9806210398674012,en-zh,unknown
test.en-zh.413,constriction,NOUN,F,0.9833391308784484,en-zh,unknown
test.en-zh.414,please,VERB,F,0.9793432950973512,en-zh,unknown
test.en-zh.415,please,VERB,F,0.9791871309280396,en-zh,unknown
test.en-zh.416,civilisation,NOUN,T,0.9854836463928224,en-zh,unknown
test.en-zh.417,civilisation,NOUN,T,0.9824394583702089,en-zh,unknown
test.en-zh.418,cookie,NOUN,T,0.9830122590065002,en-zh,unknown
test.en-zh.419,cookie,NOUN,T,0.979430377483368,en-zh,unknown
test.en-zh.420,aloft,ADV,T,0.973838984966278,en-zh,unknown
test.en-zh.421,aloft,ADV,T,0.976146161556244,en-zh,unknown
test.en-zh.422,tab,NOUN,F,0.9711012244224548,en-zh,unknown
test.en-zh.423,tab,NOUN,F,0.976200520992279,en-zh,unknown
test.en-zh.424,gut,NOUN,T,0.9770395755767822,en-zh,unknown
test.en-zh.425,gut,NOUN,T,0.9739671349525452,en-zh,unknown
test.en-zh.426,transport,VERB,T,0.987618088722229,en-zh,unknown
test.en-zh.427,transport,VERB,T,0.9903019666671752,en-zh,unknown
test.en-zh.428,subside,VERB,T,0.9840073585510254,en-zh,unknown
test.en-zh.429,subside,VERB,T,0.9765145778656006,en-zh,unknown
test.en-zh.430,relieve,VERB,T,0.988209068775177,en-zh,unknown
test.en-zh.431,relieve,VERB,T,0.9815354347229004,en-zh,unknown
test.en-zh.432,sell,VERB,T,0.9896153807640076,en-zh,unknown
test.en-zh.433,sell,VERB,T,0.986528217792511,en-zh,unknown
test.en-zh.434,dispense,VERB,F,0.9806842803955078,en-zh,unknown
test.en-zh.435,dispense,VERB,F,0.9828546047210692,en-zh,unknown
test.en-zh.436,graduate,VERB,T,0.9815723299980164,en-zh,unknown
test.en-zh.437,graduate,VERB,T,0.97977477312088,en-zh,unknown
test.en-zh.438,tone,NOUN,T,0.9729967713356018,en-zh,monosemous
test.en-zh.439,tone,NOUN,T,0.9697515964508056,en-zh,monosemous
test.en-zh.440,narrow,VERB,T,0.9790880680084229,en-zh,unknown
test.en-zh.441,narrow,VERB,T,0.980275332927704,en-zh,unknown
test.en-zh.442,tie,VERB,T,0.9808090925216676,en-zh,monosemous
test.en-zh.443,tie,VERB,T,0.9775086641311646,en-zh,monosemous
test.en-zh.444,finish,VERB,F,0.986635684967041,en-zh,unknown
test.en-zh.445,finish,VERB,F,0.9839864373207092,en-zh,unknown
test.en-zh.446,surety,NOUN,T,0.9754019379615784,en-zh,unknown
test.en-zh.447,surety,NOUN,T,0.9795662760734558,en-zh,unknown
test.en-zh.448,intelligence,NOUN,F,0.9787189364433287,en-zh,unknown
test.en-zh.449,intelligence,NOUN,F,0.9808282256126404,en-zh,unknown
test.en-zh.450,clear,VERB,F,0.9834824204444884,en-zh,unknown
test.en-zh.451,clear,VERB,F,0.984688639640808,en-zh,unknown
test.en-zh.452,confess,VERB,F,0.979649782180786,en-zh,unknown
test.en-zh.453,confess,VERB,F,0.9782318472862244,en-zh,unknown
test.en-zh.454,drink,NOUN,T,0.9795544743537904,en-zh,polysemous
test.en-zh.455,drink,NOUN,T,0.9762356877326964,en-zh,polysemous
test.en-zh.456,escape,VERB,F,0.985325276851654,en-zh,unknown
test.en-zh.457,escape,VERB,F,0.9781448841094972,en-zh,unknown
test.en-zh.458,resign,VERB,T,0.9869284629821776,en-zh,unknown
test.en-zh.459,resign,VERB,T,0.9835280776023864,en-zh,unknown
test.en-zh.460,association,NOUN,F,0.981694519519806,en-zh,unknown
test.en-zh.461,association,NOUN,F,0.9716855883598328,en-zh,unknown
test.en-zh.462,young,ADJ,T,0.9868369102478028,en-zh,unknown
test.en-zh.463,young,ADJ,T,0.985586643218994,en-zh,unknown
test.en-zh.464,promote,VERB,T,0.9785304665565492,en-zh,unknown
test.en-zh.465,promote,VERB,T,0.9832621812820436,en-zh,unknown
test.en-zh.466,firmly,ADV,F,0.9762261509895324,en-zh,unknown
test.en-zh.467,firmly,ADV,F,0.9773539304733276,en-zh,unknown
test.en-zh.468,original,ADJ,T,0.9831517338752748,en-zh,unknown
test.en-zh.469,original,ADJ,T,0.9837973117828368,en-zh,unknown
test.en-zh.470,act,NOUN,F,0.9733391404151917,en-zh,monosemous
test.en-zh.471,act,NOUN,F,0.9725923538208008,en-zh,monosemous
test.en-zh.472,react,VERB,T,0.982572376728058,en-zh,unknown
test.en-zh.473,react,VERB,T,0.9835549592971802,en-zh,unknown
test.en-zh.474,outstanding,ADJ,F,0.9876219630241394,en-zh,unknown
test.en-zh.475,outstanding,ADJ,F,0.9781255722045898,en-zh,unknown
test.en-zh.476,settlement,NOUN,F,0.9811490774154664,en-zh,unknown
test.en-zh.477,settlement,NOUN,F,0.9846081137657166,en-zh,unknown
test.en-zh.478,attack,NOUN,F,0.981971800327301,en-zh,polysemous
test.en-zh.479,attack,NOUN,F,0.9832080006599426,en-zh,polysemous
test.en-zh.480,foreign,ADJ,T,0.9881523251533508,en-zh,unknown
test.en-zh.481,foreign,ADJ,T,0.9841461181640624,en-zh,unknown
test.en-zh.482,injury,NOUN,T,0.987529754638672,en-zh,unknown
test.en-zh.483,injury,NOUN,T,0.9821609258651732,en-zh,unknown
test.en-zh.484,keep,VERB,F,0.9794718623161316,en-zh,unknown
test.en-zh.485,keep,VERB,F,0.9794591665267944,en-zh,unknown
test.en-zh.486,wonder,VERB,T,0.9836178421974182,en-zh,polysemous
test.en-zh.487,wonder,VERB,T,0.9859906435012816,en-zh,polysemous
test.en-zh.488,cane,NOUN,F,0.9819862246513368,en-zh,unknown
test.en-zh.489,cane,NOUN,F,0.9809594750404358,en-zh,unknown
test.en-zh.490,clear,ADJ,F,0.9836511611938475,en-zh,unknown
test.en-zh.491,clear,ADJ,F,0.9874436259269714,en-zh,unknown
test.en-zh.492,picture,NOUN,F,0.9832262992858888,en-zh,unknown
test.en-zh.493,picture,NOUN,F,0.983884572982788,en-zh,unknown
test.en-zh.494,intensive,ADJ,T,0.9865004420280457,en-zh,unknown
test.en-zh.495,intensive,ADJ,T,0.984641432762146,en-zh,unknown
test.en-zh.496,certain,ADJ,F,0.9756723046302797,en-zh,unknown
test.en-zh.497,certain,ADJ,F,0.9812830686569214,en-zh,unknown
test.en-zh.498,intellect,NOUN,T,0.981336236000061,en-zh,unknown
test.en-zh.499,intellect,NOUN,T,0.9820094108581544,en-zh,unknown
test.en-zh.500,focus,VERB,T,0.9830893874168396,en-zh,unknown
test.en-zh.501,focus,VERB,T,0.9769750833511353,en-zh,unknown
test.en-zh.502,language,NOUN,T,0.9869307279586792,en-zh,unknown
test.en-zh.503,language,NOUN,T,0.9868553876876832,en-zh,unknown
test.en-zh.504,prepare,VERB,T,0.989795446395874,en-zh,unknown
test.en-zh.505,prepare,VERB,T,0.9881918430328368,en-zh,unknown
test.en-zh.506,fact,NOUN,F,0.9693867564201356,en-zh,unknown
test.en-zh.507,fact,NOUN,F,0.9737991094589232,en-zh,unknown
test.en-zh.508,link,NOUN,F,0.9824771881103516,en-zh,unknown
test.en-zh.509,link,NOUN,F,0.984136164188385,en-zh,unknown
test.en-zh.510,govern,VERB,T,0.9835525155067444,en-zh,unknown
test.en-zh.511,govern,VERB,T,0.9839119911193848,en-zh,unknown
test.en-zh.512,choose,VERB,T,0.9868412017822266,en-zh,unknown
test.en-zh.513,choose,VERB,T,0.9854443073272704,en-zh,unknown
test.en-zh.514,reflect,VERB,T,0.9872807264328004,en-zh,unknown
test.en-zh.515,reflect,VERB,T,0.9827440977096558,en-zh,unknown
test.en-zh.516,abandon,VERB,F,0.98635995388031,en-zh,unknown
test.en-zh.517,abandon,VERB,F,0.9868780374526978,en-zh,unknown
test.en-zh.518,prosecute,VERB,T,0.980241358280182,en-zh,unknown
test.en-zh.519,prosecute,VERB,T,0.9792272448539734,en-zh,unknown
test.en-zh.520,exercise,NOUN,F,0.9827143549919128,en-zh,monosemous
test.en-zh.521,exercise,NOUN,F,0.9814536571502686,en-zh,monosemous
test.en-zh.522,proportion,NOUN,T,0.9786846041679382,en-zh,unknown
test.en-zh.523,proportion,NOUN,T,0.9819194078445436,en-zh,unknown
test.en-zh.524,lay,VERB,F,0.971225082874298,en-zh,unknown
test.en-zh.525,lay,VERB,F,0.9790966510772704,en-zh,unknown
test.en-zh.526,professional,ADJ,F,0.9906611442565918,en-zh,monosemous
test.en-zh.527,professional,ADJ,F,0.9878748655319214,en-zh,monosemous
test.en-zh.528,put,VERB,F,0.9748918414115906,en-zh,unknown
test.en-zh.529,put,VERB,F,0.97219318151474,en-zh,unknown
test.en-zh.530,corruption,NOUN,T,0.9872884750366212,en-zh,unknown
test.en-zh.531,corruption,NOUN,T,0.9852643013000488,en-zh,unknown
test.en-zh.532,come,VERB,F,0.9695577025413512,en-zh,unknown
test.en-zh.533,come,VERB,F,0.9698816537857056,en-zh,unknown
test.en-zh.534,representation,NOUN,F,0.9724629521369934,en-zh,unknown
test.en-zh.535,representation,NOUN,F,0.9731376767158508,en-zh,unknown
test.en-zh.536,process,VERB,F,0.9849191904067992,en-zh,polysemous
test.en-zh.537,process,VERB,F,0.9828885197639464,en-zh,polysemous
test.en-zh.538,seize,VERB,T,0.9797253012657166,en-zh,unknown
test.en-zh.539,seize,VERB,T,0.9809290170669556,en-zh,unknown
test.en-zh.540,influence,NOUN,T,0.9858091473579408,en-zh,unknown
test.en-zh.541,influence,NOUN,T,0.9830424189567566,en-zh,unknown
test.en-zh.542,accommodation,NOUN,T,0.9870275259017944,en-zh,unknown
test.en-zh.543,accommodation,NOUN,T,0.988677740097046,en-zh,unknown
test.en-zh.544,complete,ADJ,F,0.9762715101242064,en-zh,monosemous
test.en-zh.545,complete,ADJ,F,0.974578857421875,en-zh,monosemous
test.en-zh.546,draft,NOUN,T,0.9779462814331056,en-zh,polysemous
test.en-zh.547,draft,NOUN,T,0.9854366779327391,en-zh,polysemous
test.en-zh.548,show,VERB,F,0.9769354462623596,en-zh,polysemous
test.en-zh.549,show,VERB,F,0.9753655791282654,en-zh,polysemous
test.en-zh.550,resource,NOUN,F,0.9823443293571472,en-zh,unknown
test.en-zh.551,resource,NOUN,F,0.9780210852622986,en-zh,unknown
test.en-zh.552,feel,VERB,T,0.9778655767440796,en-zh,polysemous
test.en-zh.553,feel,VERB,T,0.9784387946128844,en-zh,polysemous
